"id","name","id_person","id_org","id_stage","title","value","add_time","update_time","stage_change_time","deleted","status","next_activity_date","next_activity_time","id_next_activity","id_last_activity","last_activity_date","lost_reason","id_pipeline","won_time","first_won_time","lost_time","notes_count","activities_count","done_activities_count","undone_activities_count","participants_count","id_label","id_lead_origin","next_activity_subject","next_activity_type","rotten_time","owner_name","id_segmentation","id_last_professional","start_of_service","due_date","average_time_to_won_total_seconds","average_stage_progress","age_total_seconds","stay_in_pipeline_stages_first_meeting","stay_in_pipeline_stages_whoqol","stay_in_pipeline_stages_healthcare_journey","stay_in_pipeline_stages_welcome","stay_in_pipeline_stages_lead","stay_in_pipeline_stages_prospect","stay_in_pipeline_stages_qualified_lead","stay_in_pipeline_stages_qualification_scheduled","stay_in_pipeline_stages_sdr_ae","stay_in_pipeline_stages_proposal_scheduled","stay_in_pipeline_stages_proposal_done","stay_in_pipeline_stages_onboarding_scheduled","stay_in_pipeline_stages_return_received","update_date"
2078,"Pré-Vendas B2B",2720,1616,"31","Mercafacil","0.00","2022-05-10 16:59:01","2022-06-21 18:42:55","2022-06-21 18:37:30","false","lost",NULL,NULL,NULL,"7898","2022-06-21","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-06-21 18:38:43",2,8,8,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","367",NULL,NULL,NULL,0,0,3634782,NULL,NULL,NULL,NULL,"344513",NULL,"73","1926553",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:59.077"
1960,"Pré-Vendas B2B",2822,1553,"45","Bis2Bis","0.00","2022-04-12 11:26:34","2022-07-01 13:41:56","2022-04-14 11:49:18","false","lost",NULL,NULL,NULL,"8749","2022-06-29","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-07-01 13:41:56",3,17,17,0,2,NULL,"301",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,6920122,NULL,NULL,NULL,NULL,"0",NULL,"0","9995","6667266","164169",NULL,NULL,NULL,"2022-11-08 00:06:08.587"
1240,"Pré-Vendas B2B",2076,1354,"30","Negócio Doare","0.00","2022-01-12 12:37:51","2022-01-20 18:05:43",NULL,"false","lost",NULL,NULL,NULL,"3584","2022-01-20","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-20 18:00:05",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,710534,NULL,NULL,NULL,NULL,"710533",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:09.363"
3139,"Pré-Vendas B2B",2906,1687,"29","Negócio Santa Luzia","0.00","2022-06-15 20:51:19","2022-06-30 18:45:15",NULL,"false","lost",NULL,NULL,NULL,"8598","2022-06-27","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-06-30 18:45:15",0,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","379",NULL,NULL,NULL,0,0,1288436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:06:12.122"
1204,"Pré-Vendas B2B",2046,1345,"45","Pré-Venda | ADN Construtora","0.00","2022-01-06 17:35:00","2022-01-17 19:16:02","2022-01-14 14:44:43","false","won",NULL,NULL,NULL,"3563","2022-01-14",NULL,"7","2022-01-15 20:05:30","2022-01-15 20:05:30",NULL,0,4,4,0,3,NULL,"9",NULL,NULL,NULL,"Giordano Souza","242",NULL,NULL,NULL,0,0,786630,NULL,NULL,NULL,NULL,"613255",NULL,"0",NULL,"105647","67728",NULL,NULL,NULL,"2022-11-08 00:07:09.472"
3135,"Pré-Vendas B2B",3009,1682,"32","Pré-venda | ETAURE","0.00","2022-06-14 10:49:49","2022-10-14 12:43:27","2022-08-17 18:08:58","false","won",NULL,NULL,NULL,"11789","2022-09-27",NULL,"7","2022-09-27 17:34:10","2022-09-27 17:34:10",NULL,1,19,19,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","373",NULL,NULL,NULL,0,0,9096261,NULL,NULL,NULL,NULL,"5531763",NULL,"0","24185","0","3540312",NULL,NULL,NULL,"2022-11-08 00:04:44.763"
3267,"Pré-Vendas B2B",3067,1762,"50","Negócio Empírica","0.00","2022-07-27 18:22:58","2022-08-22 17:15:35",NULL,"false","lost",NULL,NULL,NULL,"10376","2022-08-18","Empresa possui outros prestadores de serviço de saúde complementares ao plano","7",NULL,NULL,"2022-08-22 17:15:35",0,4,4,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","386",NULL,NULL,NULL,0,0,2242357,NULL,NULL,NULL,NULL,"0",NULL,NULL,"2242356",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:04:45.603"
2167,"Pré-Vendas B2B",2817,1653,"50","Medb","0.00","2022-05-30 10:25:12","2022-10-18 18:49:07","2022-08-22 20:53:04","false","lost",NULL,NULL,NULL,"12636","2022-10-18","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-10-18 18:49:07",0,12,12,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","368",NULL,NULL,NULL,0,0,12212635,NULL,NULL,NULL,NULL,"989847",NULL,NULL,"4917362",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:04:52.369"
3539,"Pré-Vendas B2B",3245,1819,"45","Pré-Venda | TecnoSpeed","0.00","2022-08-30 14:05:49","2022-10-24 11:28:05","2022-10-24 11:27:28","false","won",NULL,NULL,NULL,"12482","2022-10-21",NULL,"7","2022-10-24 11:28:05","2022-10-24 11:28:05",NULL,1,12,12,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","400",NULL,NULL,NULL,0,0,4742536,NULL,NULL,NULL,NULL,"2977365",NULL,"0","348974","37","774359",NULL,NULL,NULL,"2022-11-08 00:04:54.36"
3538,"Pré-Vendas B2B",3244,1818,"45","Pré-Venda | TownSQ","0.00","2022-08-30 14:02:29","2022-10-14 12:43:14","2022-09-09 12:29:06","false","won",NULL,NULL,NULL,"11359","2022-09-09",NULL,"7","2022-09-12 10:55:11","2022-09-12 10:55:11",NULL,1,3,3,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","401",NULL,NULL,NULL,0,0,1111962,NULL,NULL,NULL,NULL,"82151",NULL,"0","685713","253565","90532",NULL,NULL,NULL,"2022-11-08 00:04:56.601"
3261,"Pré-Vendas B2B",3059,1759,"29","Aliá Seguros","0.00","2022-07-26 18:32:39","2022-08-10 20:58:00",NULL,"false","lost",NULL,NULL,NULL,"9684","2022-08-04","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-08-10 20:58:00",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","386",NULL,NULL,NULL,0,0,1304721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:49.165"
3260,"Pré-Vendas B2B",3058,1758,"29","Tutora","0.00","2022-07-26 18:23:22","2022-10-14 12:43:17",NULL,"false","lost",NULL,NULL,NULL,"10242","2022-08-16","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-08-30 14:25:57",0,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,3009755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:50.726"
2203,"Pré-Vendas B2B",2860,1670,"31","Chiqi","0.00","2022-06-05 16:12:53","2022-06-30 18:31:58","2022-06-06 18:49:19","false","lost",NULL,NULL,NULL,"8545","2022-06-29","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-06-30 18:31:58",1,4,4,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,2168345,NULL,NULL,NULL,NULL,"0",NULL,"2072559","1300",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:51.502"
1585,"Pré-Vendas B2B",2173,699,"30","Negócio T10","0.00","2022-03-02 15:46:10","2022-05-13 19:09:30",NULL,"false","lost",NULL,NULL,NULL,"5304","2022-04-19","Contato mudou de empresa","7",NULL,NULL,"2022-03-23 20:02:04",1,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,1829754,NULL,NULL,NULL,NULL,"1829754",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:54.153"
1584,"Pré-Vendas B2B",2250,1409,"30","Kukac","0.00","2022-03-02 15:34:25","2022-05-13 19:10:22",NULL,"false","lost",NULL,NULL,NULL,"5657","2022-03-29","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-04-05 17:46:47",1,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,2945542,NULL,NULL,NULL,NULL,"2945541",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:55.625"
649,"Pré-Vendas B2B",1453,1178,"31","Negócio Mimo.com","0.00","2021-09-06 14:07:17","2022-04-21 14:55:22","2021-09-15 12:01:49","false","lost",NULL,NULL,NULL,"2681","2021-11-04","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2021-11-09 13:43:53",2,11,11,0,1,NULL,"11",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,5528196,NULL,NULL,NULL,NULL,"68695",NULL,"4758124",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:07:17.916"
1098,"Pré-Vendas B2B",1941,1307,"45","Pré-Venda | Even3","0.00","2021-12-09 20:39:24","2022-02-12 18:24:27","2021-12-17 11:38:35","false","won",NULL,NULL,NULL,"3258","2021-12-22",NULL,"7","2021-12-22 14:32:46","2021-12-22 14:32:46",NULL,1,5,5,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","244",NULL,NULL,NULL,0,0,1101202,NULL,NULL,NULL,NULL,"8968",NULL,"2",NULL,"442452","76822",NULL,NULL,NULL,"2022-11-08 00:07:20.22"
541,"Pré-Vendas B2B",1317,1022,"31","Negócio Digital Business","0.00","2021-08-18 13:57:21","2022-04-21 14:55:57","2021-09-15 12:02:42","false","lost",NULL,NULL,NULL,"2026","2022-01-06","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-01-10 12:00:35",2,2,2,0,1,NULL,"11",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,12520994,NULL,NULL,NULL,NULL,"68745",NULL,"1837235",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:07:22.855"
1530,"Pré-Vendas B2B",2317,1452,"29","Yes We Grow","0.00","2022-02-17 10:38:50","2022-03-08 20:01:40",NULL,"false","lost",NULL,NULL,NULL,"4705","2022-03-08","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-03-08 20:01:40",1,4,4,0,1,NULL,"26",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,1675370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:07:23.629"
1044,"Pré-Vendas B2B",1893,1292,"45","Pré-Venda | Pier","0.00","2021-12-03 13:07:09","2022-01-11 18:27:27","2022-01-10 11:57:02","false","won",NULL,NULL,NULL,"3372","2022-01-11",NULL,"7","2022-01-11 18:11:35","2022-01-11 18:11:35",NULL,1,9,9,0,3,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,3387866,NULL,NULL,NULL,NULL,"2930911",NULL,"6",NULL,"108874","348076",NULL,NULL,NULL,"2022-11-08 00:07:27.025"
465,"Pré-Vendas B2B",1083,954,"31","Grafeno","0.00","2021-07-17 19:42:13","2021-09-14 17:03:07","2021-09-14 17:03:07","false","lost",NULL,NULL,NULL,"1478","2021-08-02","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-08-09 19:01:48",2,2,2,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,1984775,NULL,NULL,NULL,NULL,"0",NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:07:31.16"
975,"Pré-Vendas B2B",1853,1281,"45","QRPOINT","0.00","2021-11-24 14:05:05","2022-02-12 18:02:00","2021-12-02 11:45:31","false","won",NULL,NULL,NULL,"2969","2021-12-02",NULL,"7","2021-12-02 15:04:30","2021-12-02 15:04:30",NULL,0,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","244",NULL,NULL,NULL,0,0,694765,NULL,NULL,NULL,NULL,"256558",NULL,"261140",NULL,"11938","147",NULL,NULL,NULL,"2022-11-08 00:07:31.611"
1195,"Pré-Vendas B2B",2034,1339,"29","Stark Bank","0.00","2022-01-05 17:09:59","2022-01-31 17:38:37",NULL,"false","lost",NULL,NULL,NULL,"3853","2022-01-31","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-31 17:38:37",1,5,5,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,2248118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:51.844"
4723,"Pré-Vendas B2B",3945,2321,"30","VCOM Tecnologia","0.00","2023-02-28 13:42:52","2023-04-03 11:05:03",NULL,"false","lost",NULL,NULL,NULL,"18721","2023-04-03","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-03-20 13:40:08",0,10,10,0,1,NULL,"482",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,1727836,NULL,NULL,NULL,NULL,"1727835",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-04-04 09:57:47.641"
3196,"Pré-Vendas B2B",2971,1702,"29","Soluti","0.00","2022-07-08 20:44:10","2022-12-02 16:29:37",NULL,"false","lost","2022-12-05",NULL,"8818","9063","2022-07-13","Empresa possui outros prestadores de serviço de saúde complementares ao plano","7",NULL,NULL,"2022-07-18 19:32:53",0,5,4,1,1,NULL,"9","Prazo","deadline",NULL,"Giordano Souza","385",NULL,NULL,NULL,0,0,859723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-12-03 05:00:04.898"
2194,"Pré-Vendas B2B",2850,1664,"29","AllStrategy","0.00","2022-06-02 22:32:05","2022-12-02 16:29:14",NULL,"false","lost","2022-12-05",NULL,"8466","8196","2022-06-07","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-06-13 17:02:53",0,3,2,1,1,NULL,"301","E-mail","email",NULL,"Giordano Souza","367",NULL,NULL,NULL,0,0,930648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-12-03 05:00:05.906"
3781,"Pré-Vendas B2B",3411,1882,"45","Pré-venda |  Otus Engenharia","0.00","2022-10-25 13:27:10","2022-11-01 20:40:02","2022-11-01 12:04:37","false","won",NULL,NULL,NULL,"13027","2022-11-01",NULL,"7","2022-11-01 20:39:33","2022-11-01 20:39:33",NULL,1,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,630743,NULL,NULL,NULL,NULL,"1938",NULL,"82339","515570","30896","0",NULL,NULL,NULL,"2022-11-08 00:04:33.069"
3552,"Pré-Vendas B2B",3257,1830,"45","Pré-Venda | MainHardt","0.00","2022-09-01 17:59:14","2022-10-14 12:43:00","2022-09-12 11:53:56","false","won",NULL,NULL,NULL,"11360","2022-09-12",NULL,"7","2022-09-12 14:13:29","2022-09-12 14:13:29",NULL,1,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","400",NULL,NULL,NULL,0,0,936855,NULL,NULL,NULL,NULL,"0",NULL,"0","866450","8373","62027",NULL,NULL,NULL,"2022-11-08 00:04:47.458"
3542,"Pré-Vendas B2B",3249,1823,"45","Pré-Venda | Art It","0.00","2022-08-30 17:43:40","2022-10-14 12:44:05","2022-09-19 14:52:00","false","won",NULL,NULL,NULL,"11454","2022-09-19",NULL,"7","2022-09-19 14:52:02","2022-09-19 14:52:02",NULL,1,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,1717702,NULL,NULL,NULL,NULL,"68825",NULL,"0","971360","2","677513",NULL,NULL,NULL,"2022-11-08 00:04:49.67"
3799,"Pré-Vendas B2B",3426,1891,"29","Lead Homepage Simone Alessandra Mendes Tavares","0.00","2022-10-30 17:49:46","2022-10-30 17:49:46",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,724508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:04:55.045"
3643,"Pré-Vendas B2B",3323,1846,"29","Lead Homepage Marie","0.00","2022-09-21 20:17:40","2022-09-21 20:17:40",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,4085241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:01.975"
4621,"Pré-Vendas B2B",3785,2282,"50","SoftwareONE","0.00","2023-02-14 21:50:26","2023-04-03 14:59:02",NULL,"false","lost",NULL,NULL,NULL,"18762","2023-04-03","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-03-20 14:07:40",0,7,7,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,2909834,NULL,NULL,NULL,NULL,"0",NULL,NULL,"2909834",NULL,NULL,NULL,NULL,NULL,"2023-04-04 09:57:48.38"
3835,"Pré-Vendas B2B",3446,1896,"31","Icon solutions","0.00","2022-11-04 16:57:11","2023-04-03 14:33:53","2022-11-29 14:29:05","false","lost","2024-01-22",NULL,"18758","16197","2023-04-03","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2023-04-03 14:33:20",1,6,5,1,1,NULL,"301","Retorno de contato","deadline",NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,12951369,NULL,NULL,NULL,NULL,"0",NULL,"10800256","2151114",NULL,NULL,NULL,NULL,NULL,"2023-04-04 09:57:50.451"
3531,"Pré-Vendas B2B",3240,1815,"32","Negócio eMIX","0.00","2022-08-26 18:28:18","2022-10-14 12:43:50","2022-09-23 10:03:15","false","lost",NULL,NULL,NULL,"12121","2022-10-03","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-10-03 14:31:47",1,12,12,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,3269009,NULL,NULL,NULL,NULL,"1556793",NULL,"0","832103",NULL,"880112",NULL,NULL,NULL,"2022-11-08 00:04:39.949"
1689,"Pré-Vendas B2B",2456,1473,"30","Clinicorp","0.00","2022-03-08 17:31:05","2022-05-13 19:10:48",NULL,"false","lost",NULL,NULL,NULL,"5118","2022-03-18","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-03-21 18:18:14",0,6,6,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,1126029,NULL,NULL,NULL,NULL,"1126029",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:51.105"
2087,"Pré-Vendas B2B",2734,1623,"45","Negócio OZ Map","0.00","2022-05-13 18:02:32","2022-06-08 12:37:40","2022-05-24 11:50:05","false","lost",NULL,NULL,NULL,"8330","2022-06-08","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-06-08 12:37:36",2,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","361",NULL,NULL,NULL,0,0,2226904,NULL,NULL,NULL,NULL,"0",NULL,"0","862476","1158859","65576",NULL,NULL,NULL,"2022-11-08 00:05:53.377"
2083,"Pré-Vendas B2B",2729,1620,"45","Pré-Venda | VC-X","0.00","2022-05-12 16:34:33","2022-06-18 15:38:50","2022-05-31 11:48:15","false","won",NULL,NULL,NULL,"8465","2022-06-17",NULL,"7","2022-06-18 15:38:26","2022-06-18 15:38:26",NULL,1,9,9,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","361",NULL,NULL,NULL,0,0,3193433,NULL,NULL,NULL,NULL,"930834",NULL,"0","0","1569011","693587",NULL,NULL,NULL,"2022-11-08 00:05:56.394"
1035,"Pré-Vendas B2B",1890,1289,"45","Pré-Venda | Yappi","0.00","2021-12-02 12:48:01","2022-02-11 10:13:42","2022-02-02 11:46:23","false","won",NULL,NULL,NULL,"4022","2022-02-10",NULL,"7","2022-02-11 10:13:42","2022-02-11 10:13:42",NULL,1,9,9,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,6125141,NULL,NULL,NULL,NULL,"4171663",NULL,"0","68820","772039","1112619",NULL,NULL,NULL,"2022-11-08 00:07:28.355"
3533,"Pré-Vendas B2B",3242,1817,"50","Negócio SP Ventures","0.00","2022-08-29 13:37:18","2022-10-14 12:43:15",NULL,"false","lost",NULL,NULL,NULL,"11791","2022-09-26","Empresa possui outros prestadores de serviço de saúde complementares ao plano","7",NULL,NULL,"2022-09-27 18:57:21",0,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,2524803,NULL,NULL,NULL,NULL,"0",NULL,NULL,"2524802",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:04:40.724"
3480,"Pré-Vendas B2B",3196,1794,"32","Empreender","0.00","2022-08-16 19:50:13","2022-10-14 12:43:37","2022-08-19 11:21:22","false","lost",NULL,NULL,NULL,"11802","2022-09-26","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-09-26 18:02:41",1,11,11,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,3535948,NULL,NULL,NULL,NULL,"0",NULL,"0","228669",NULL,"3307279",NULL,NULL,NULL,"2022-11-08 00:04:42.332"
2072,"Pré-Vendas B2B",2712,1611,"32","Negócio Maxicon Sistemas","0.00","2022-05-10 10:49:32","2022-07-31 18:32:06","2022-05-29 21:19:13","false","lost",NULL,NULL,NULL,"8316","2022-06-14","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-07-31 18:32:06",1,7,7,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","367",NULL,NULL,NULL,0,0,7112554,NULL,NULL,NULL,NULL,"1157513",NULL,"947","0",NULL,"5433173",NULL,NULL,NULL,"2022-11-08 00:04:47.118"
1940,"Pré-Vendas B2B",2592,983,"32","Negócio GYRA+","0.00","2022-04-07 13:55:30","2022-05-13 19:09:04","2022-04-25 17:26:27","false","lost",NULL,NULL,NULL,"6044","2022-04-19","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-05-03 10:40:10",2,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","312",NULL,NULL,NULL,0,0,2234680,NULL,NULL,NULL,NULL,"0",NULL,"513805","1054051",NULL,"666823",NULL,NULL,NULL,"2022-11-08 00:04:53.908"
1881,"Pré-Vendas B2B",2568,1539,"32","Negócio ARCA Mobility as a Service","0.00","2022-03-31 16:48:20","2022-05-13 19:10:22","2022-04-06 13:35:17","false","lost",NULL,NULL,NULL,"5864","2022-04-07","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-04-19 16:35:59",1,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,1640859,NULL,NULL,NULL,NULL,"2270",NULL,"0","504547",NULL,"1134042",NULL,NULL,NULL,"2022-11-08 00:04:56.19"
1691,"Pré-Vendas B2B",2458,1475,"32","Parafernalia Interativa","0.00","2022-03-08 21:17:04","2022-03-30 14:09:44","2022-03-10 20:12:20","false","lost",NULL,NULL,NULL,"4714","2022-03-10","Priorizou contratar plano de saúde com cobertura hospitalar","7",NULL,NULL,"2022-03-30 14:09:44",1,4,4,0,2,NULL,"301",NULL,NULL,NULL,"Giordano Souza","295",NULL,NULL,NULL,0,0,1875160,NULL,NULL,NULL,NULL,"7",NULL,"0","168909",NULL,"1706244",NULL,NULL,NULL,"2022-11-08 00:04:58.532"
3250,"Pré-Vendas B2B",3043,1752,"30","Caixa Consórcio","0.00","2022-07-23 16:52:58","2022-08-01 20:35:24","2022-07-23 16:53:01","false","lost",NULL,NULL,NULL,"9434","2022-07-27","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-08-01 20:35:20",0,2,2,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","386",NULL,NULL,NULL,0,0,790942,NULL,NULL,NULL,NULL,"790939",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:00.025"
935,"Pré-Vendas B2B",1791,1263,"32","Comunica.in","0.00","2021-11-08 20:57:18","2022-02-12 13:50:09","2021-11-10 18:25:39","false","lost",NULL,NULL,NULL,"2741","2021-11-12","Priorizou contratar plano de saúde com cobertura hospitalar","7",NULL,NULL,"2021-11-13 15:20:50",2,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","244",NULL,NULL,NULL,0,0,411812,NULL,NULL,NULL,NULL,"163699",NULL,"2",NULL,NULL,"248111",NULL,NULL,NULL,"2022-11-08 00:05:00.823"
3642,"Pré-Vendas B2B",3322,1845,"29","Lead Homepage Marie","0.00","2022-09-21 20:16:46","2022-09-21 20:16:47",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,4085297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:04.268"
3495,"Pré-Vendas B2B",3195,1775,"45","Ubiminds","0.00","2022-08-18 12:50:41","2022-08-18 12:50:48",NULL,"false","won",NULL,NULL,NULL,NULL,NULL,NULL,"7","2022-08-18 12:50:48","2022-08-18 12:50:48",NULL,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,7,NULL,NULL,NULL,NULL,"0",NULL,"0","0","6","0",NULL,NULL,NULL,"2022-11-08 00:05:05.714"
3594,"Pré-Vendas B2B",3288,1837,"29","Digipix","0.00","2022-09-13 21:14:41","2022-10-14 12:43:19",NULL,"false","lost",NULL,NULL,NULL,"11787","2022-09-20","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-09-20 13:16:37",0,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,576116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:11.444"
